system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,bsi,elev,landcover,mndwi,ndbi,ndvi,random,slope,.geo
0000000000000000020a_0,0.12562814070351758,0.300443890662721,0.24964818463270474,0.149830220713073,0.1807278179092272,0.19800690418810657,0.21575532900834105,0.2700785406637953,0.3034394904458599,0.31102464332036317,0.32617136940201913,0.32543037431844635,0.5281166461710001,0.02604651,0,0.39742928317684,0.4047465503828358,0.6322243351339829,0.8806078816085707,0.024803344724363394,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020b_0,0.12562814070351758,0.3143472730576539,0.27905994933858713,0.1307300509337861,0.17282267956930625,0.20035172279033414,0.22897744825455668,0.2688117557638713,0.2903184713375796,0.3153047989623865,0.3180170851669687,0.32543037431844635,0.5542049992710081,0.026511628,0,0.37532769235435054,0.4136954489398098,0.6326890544577619,0.27636501909638556,0.03898925896720815,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020c_0,0.1197393216080402,0.3481608389793111,0.3253588516746411,0.1468590831918506,0.18011448821044024,0.2038689506936755,0.22755637936360829,0.2851532809728908,0.30987261146496814,0.34954604409857326,0.32882474760548797,0.2954726459596888,0.5381243465537566,0.02604651,0,0.36089802436519997,0.4130913091309131,0.6534850126399422,0.8703880844938213,0.015328920676236733,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020d_0,0.13206658291457288,0.3962827401811905,0.3837602026456516,0.17260894170911148,0.205261005860706,0.21676545300592717,0.2831016373185048,0.3368381048897897,0.34611464968152866,0.3132295719844358,0.3653895935801191,0.3077865588433499,0.5931041874171373,0.026511628,0,0.3615070862330518,0.48154861498419776,0.6115752352575103,0.45598510313629237,0.01950282035206363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020e_0,0.12264447236180905,0.2940996287931885,0.2735716296087813,0.15082059988681382,0.164372359274908,0.18172344167263726,0.20265678097003398,0.2486698758550798,0.26993630573248406,0.21867704280155642,0.2798343256536371,0.28034062365986645,0.604682233794334,0.026511628,0,0.37914941087429954,0.49988991229679636,0.5652653091796227,0.0680662333829698,0.01950282035206363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020f_0,0.135678391959799,0.34154660851958574,0.33380242048972697,0.18505942275042445,0.20144473217936487,0.23135543541978768,0.21581711461229533,0.2303648340511781,0.2381528662420382,0.2589494163424125,0.24417551126067824,0.2922256938062856,0.6055850003325693,0.026976744,0,0.3928880713707298,0.4938568292300455,0.5466716186398095,0.12802036314506304,0.04990994270856225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000210_0,0.15436557788944724,0.33027541987903336,0.31874472276949056,0.1839275608375778,0.20335286902003544,0.21624438220543216,0.22354031510658018,0.2291613883962503,0.23796178343949045,0.23527885862516212,0.23971006989386487,0.28230104760154384,0.6107037997348378,0.026511628,0,0.40355802565536836,0.511602216078784,0.5393788709850886,0.8901123614410089,0.015328920676236733,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000211_0,0.12311557788944724,0.4467668665472575,0.43920630453138193,0.11743067345783814,0.13656807959656536,0.20973099719924446,0.2477602718566574,0.2702052191537877,0.28229299363057325,0.2570687418936446,0.2816463888169816,0.30472339643447893,0.725133539005262,0.026976744,0,0.24772929003076252,0.5697860723236663,0.5699723439144374,0.5593986476230008,0.098874536639274,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000212_0,0.12311557788944724,0.4444721335306181,0.42907402195327893,0.15195246179966043,0.1801826359547499,0.23930176512733667,0.24874884151992585,0.27970610590321765,0.2991082802547771,0.2833981841763943,0.3081801708516697,0.30472339643447893,0.6828703570532528,0.025581395,0,0.30551471834829136,0.5417445038313182,0.5611717968754268,0.7739528564103987,0.060226113954513175,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000213_0,0.12311557788944724,0.4444721335306181,0.42907402195327893,0.17911714770797962,0.2093498705192858,0.2489415749364945,0.24874884151992585,0.27970610590321765,0.2991082802547771,0.29105058365758757,0.3081801708516697,0.30472339643447893,0.6584923547440399,0.025581395,0,0.3393301727561287,0.5343601591580028,0.5578767802594518,0.25840361666525924,0.060226113954513175,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000214_0,0.0990891959798995,0.429893829660203,0.41598649028989587,0.18166383701188454,0.20962246149652447,0.2511561258385983,0.2508495520543713,0.284899923992906,0.3010191082802548,0.2931258106355383,0.3174993528345845,0.3286160632236721,0.6473398840974917,0.025581395,0,0.34735269360503096,0.5231569697127891,0.5574272909516462,0.11274836004346012,0.07932691970447571,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000215_0,0.0990891959798995,0.4516263011707292,0.44356881508584295,0.1230899830220713,0.1619190404797601,0.24516381163290563,0.25257954896509116,0.29756777299214593,0.31949044585987263,0.31958495460440983,0.325524203986539,0.3286160632236721,0.6812815090723402,0.025581395,0,0.2794219542185705,0.5126184766472536,0.5856490495238769,0.9254287777480397,0.07932691970447571,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000216_0,0.17184882747068675,0.42354956779067054,0.4016324233042499,0.08824985851726089,0.13118440779610194,0.18337349920753815,0.24961383997528575,0.2995312895870281,0.32414012738853504,0.31089494163424125,0.3371731814651825,0.378239294247381,0.6648785117252987,0.014418605,0,0.250154209391802,0.5024331681261395,0.6507855207697506,0.18209192605768332,0.03064981205515023,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000217_0,0.17184882747068675,0.449702774965605,0.4375175907683648,0.1610073571024335,0.21156467220934988,0.267743546321023,0.2973741118319432,0.3519128451988852,0.37878980891719743,0.4038910505836576,0.384847700405557,0.378239294247381,0.5932229573192547,0.014883721,0,0.33908039185352623,0.4445370038341654,0.6222580617731508,0.190142198302514,0.01943579197504725,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000218_0,0.13981365159128978,0.44352724346494304,0.43653250773993807,0.14162422184493492,0.19008677479442096,0.2408910310688465,0.2829780661105962,0.3605269825183684,0.38467091295116773,0.41050583657587547,0.39747281905254983,0.32361289795584963,0.5817948704234809,0.015348837,0,0.3178131332394677,0.43589729455603815,0.6520164052771448,0.6596968759476219,0.02475063509670847,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000219_0,0.1395257537688442,0.4443371492355217,0.4415986490289896,0.15732880588568196,0.21098541638271773,0.30287240278772876,0.2750695088044486,0.3260070939954396,0.32764331210191083,0.40363164721141376,0.3404090085425835,0.32265310706773676,0.6133763435516576,0.014418605,0,0.34120843026344033,0.44129057095475005,0.5912439592778014,0.14641024617493503,0.07758007563073166,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021a_0,0.15491520100502512,0.5085896737014252,0.5167464114832536,0.14869835880022636,0.20185361864522283,0.33863088647169937,0.33388940376892184,0.3621104636432734,0.37292993630573246,0.41037613488975355,0.37339287255155745,0.3498131470930589,0.6657491125526189,0.01627907,0,0.30113922635009066,0.4750478927203065,0.5670699561564487,0.46523908524594293,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021b_0,0.12062918760469013,0.5311320509825299,0.5352870813397129,0.16585314091680814,0.2088046885648085,0.30209079658698623,0.36515291936978683,0.4092348619204459,0.4235031847133758,0.3663640293990489,0.4049475796013461,0.3543159958340991,0.6800549383980227,0.01627907,0,0.299150983183721,0.5194493747997652,0.5672582876911826,0.8295987063900138,0.01943564616694862,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021c_0,0.12062918760469013,0.4253043636269242,0.3978328173374613,0.12786502546689305,0.1998773340602426,0.3097765908942878,0.2948409020698177,0.3565366100836078,0.3684713375796178,0.41738002594033724,0.37949779963758734,0.3543159958340991,0.6170392994258737,0.01627907,0,0.33872633951184733,0.41909898240990934,0.5940114210307205,0.960073071040152,0.01943564616694862,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021d_0,0.06523502931323283,0.47754328582924493,0.44444131719673513,0.1518109790605546,0.2066239607468993,0.2572569964610608,0.32845227062094534,0.3823156827970611,0.39919320594479835,0.3662775616083009,0.40622573129691947,0.3648839061447038,0.6390772601937024,0.016744185,0,0.32008395644759285,0.4896639093822192,0.6078766855344495,0.2614266096078537,0.0498837563622001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021e_0,0.09846105527638191,0.3604669072156028,0.3127404071676517,0.12299566119600075,0.17224342374267412,0.2096007294991207,0.22298424467099165,0.31625285026602484,0.3517834394904459,0.3731085170773887,0.38044697558029167,0.35575568216626846,0.5501676987671593,0.01627907,0,0.34221606473888266,0.40418538574104756,0.662443746340603,0.2447148812587383,0.03628533053405355,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f_0,0.14769158291457288,0.6426965708797342,0.6713340838727836,0.155631013016412,0.2097587569851438,0.3618836709437895,0.40741427247451345,0.44084114517354955,0.4547770700636943,0.4378728923476005,0.4355423246181724,0.37897445322551004,0.7093298306555836,0.009767442,0,0.26093792311574543,0.5225673638508125,0.5666715474970269,0.03207367363371694,0.07246474921786945,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220_0,0.14769158291457288,0.6670612361446409,0.7000656722018952,0.21901528013582344,0.26604879378492574,0.4137302155930437,0.4176088971269694,0.43197365087408157,0.45573248407643313,0.4944228274967575,0.4445379238933471,0.37897445322551004,0.6664086563393685,0.009767442,0,0.302585131927392,0.4987528602878181,0.5634903162092629,0.0956847522231774,0.13514473465714535,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000221_0,0.10903475711892797,0.6407392986008359,0.6573787409700722,0.17289190718732314,0.2276134659942756,0.3947111313749756,0.44009885696632683,0.4676969850519382,0.48165605095541403,0.4736705577172503,0.4668219863663819,0.35826747534154263,0.6875994218766559,0.009302326,0,0.27803080391350127,0.4995620652438025,0.5645608507027244,0.2577508913901665,0.11994792104421713,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000222_0,0.10390494137353433,0.5465877527710719,0.5479172530256121,0.1803904923599321,0.22734087501703693,0.3964480340432923,0.33599011430336734,0.37104129718773754,0.39184713375796176,0.4710765239948119,0.3792065752006213,0.3255529008148012,0.647492225883467,0.008837209,0,0.3115068371737064,0.45598349593420606,0.5620298008193743,0.5951006459641188,0.02475063509670847,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000223_0,0.10390494137353433,0.6773537886457441,0.6963411201801294,0.09352009054895302,0.13677252282949434,0.2984433009835211,0.3881371640407785,0.42183937167468966,0.4291082802547771,0.3740596627756161,0.4109500388299249,0.3255529008148012,0.7874711423091368,0.008837209,0,0.1779833245033676,0.5800468669545936,0.575667038275734,0.7085379018305038,0.024750692237720095,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000224_0,0.12629554020100503,0.6885574851387483,0.7001125809175345,0.19963214487832484,0.23715415019762845,0.37425910245554617,0.41692925548347237,0.45426906511274384,0.46687898089171975,0.46303501945525294,0.4424022780222625,0.332843227347914,0.6889054048775078,0.009302326,0,0.27179364117727445,0.5261085725780957,0.5723564034909682,0.344349470065612,0.024750749378731722,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000225_0,0.12629554020100503,0.692798241743028,0.7141851956093442,0.21099792491982644,0.24887556221889057,0.4098742916693806,0.44127278344145815,0.4789713706612617,0.48394904458598725,0.49623865110246435,0.4632410044007248,0.332843227347914,0.677613143317243,0.009302326,0,0.28043364418215877,0.5083695421788893,0.5668251775761385,0.9333028463284971,0.019436012657574907,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000226_0,0.1297895728643216,0.5006930924382836,0.4824092316352378,0.1193171099792492,0.16091954022988506,0.29492607308017976,0.30874266295953046,0.35305295160881683,0.3835668789808917,0.3787289234760052,0.37574424022780223,0.33982723764013967,0.6859284016883623,0.009302326,0,0.25758669455315475,0.4935178727893711,0.5818409985076651,0.7523556104782005,0.07906759408992226,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000227_0,0.16048994974874373,0.5315370038678192,0.5469556243550051,0.11960007545746086,0.15455908409431648,0.2618380772487462,0.29409947482236637,0.31897643780086143,0.3347770700636943,0.3275399913532209,0.32487703857105876,0.34944556760399437,0.7281021056766689,0.008372093,0,0.23858451032127892,0.5507612103072717,0.5751696488136294,0.6855942368596791,0.03628568520240157,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000228_0,0.09338358458961474,0.506699893570075,0.5210526315789473,0.11912846632710809,0.16600790513833993,0.27573329859527995,0.30872206775821237,0.34469217126931845,0.36394904458598726,0.3780804150453956,0.35917680559150916,0.346321141946946,0.6796261365959035,0.009302326,0,0.26138258575197887,0.4973673357651258,0.598429725292925,0.2688044551617451,0.09169394490981526,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000229_0,0.16274078726968172,0.4145326168782286,0.41736560652969323,0.12188737973967176,0.16764345100177183,0.2661369113528301,0.2231696014828545,0.25969090448441856,0.26331210191082804,0.324189364461738,0.26892958840279574,0.3033756049745758,0.6691290314634539,0.013488372,0,0.30485746054832413,0.48446471842528066,0.5683876937591852,0.33352637692481746,0.09006690780403241,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a_0,0.16274078726968172,0.42240220128235084,0.42879256965944273,0.09245897000565931,0.10031347962382445,0.1748192535660783,0.26901451961692924,0.29212059792247275,0.292484076433121,0.21452658884565498,0.2935542324618172,0.3033756049745758,0.7649455417143848,0.0111627905,0,0.20283224674007908,0.6030393452195385,0.5702695168649774,0.34561419981488617,0.15478459688850424,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022b_0,0.13211892797319932,0.5030553176024712,0.4987334646777371,0.06112054329371817,0.08150470219435736,0.14863544584120367,0.2691380908248378,0.29288066886242714,0.29388535031847135,0.19377431906614787,0.27692208128397616,0.2946149604852049,0.8614323863725608,0.011627907,0,0.14740488721675385,0.6713251503687777,0.5856746668890882,0.9443010062852346,0.07889482331532338,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022c_0,0.16274078726968172,0.42240220128235084,0.42879256965944273,0.09245897000565931,0.10031347962382445,0.1748192535660783,0.26901451961692924,0.29212059792247275,0.292484076433121,0.21452658884565498,0.2935542324618172,0.3033756049745758,0.7649455417143848,0.0111627905,0,0.20283224674007908,0.6030393452195385,0.5702695168649774,0.8131648254065001,0.15478459688850424,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022d_0,0.16300251256281406,0.286810476857981,0.2409231635237827,0.17444821731748728,0.1989232656399073,0.1973555656874878,0.2194624652455978,0.2923317287391267,0.32292993630573247,0.28780804150453954,0.3339373543877815,0.37266433866323595,0.5166218459166718,0.010697674,0,0.43350649587787937,0.4139028667276608,0.6138601623336493,0.6814922465866352,0.16061581742108563,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022e_0,0.1663002512562814,0.2812761207590271,0.2452153110047847,0.1619977362761743,0.1816818863295625,0.18298269610716691,0.21699104108742662,0.2772569884300312,0.3062420382165605,0.296757457846952,0.32057338855811546,0.30313055198186606,0.5010438437369069,0.009767442,0,0.4151836945185878,0.39952380952380945,0.6400330126634514,0.35889863941872047,0.17558231729032844,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022f_0,0.15478433835845895,0.2637281623964904,0.22473965662820153,0.1372382569326542,0.16273681341147608,0.1657005145574155,0.21118319431572444,0.2642513301241449,0.27452229299363057,0.27198443579766535,0.2890672189144879,0.2742142988421246,0.5159806545405959,0.0102325585,0,0.4033882083967487,0.4063408398416979,0.6429598896206198,0.6343538270176943,0.07889493365658722,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000230_0,0.15310929648241206,0.19515614048750096,0.16296087813115676,0.12818336162988114,0.1422924901185771,0.15071972904318373,0.13185047883843065,0.1993919432480365,0.22942675159235668,0.2682230869001297,0.23886875485374062,0.2728665073822214,0.43869626566881664,0.010697674,0,0.44488128744805217,0.3257911860396332,0.6623801005196354,0.35877422363317124,0.0790716057830143,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000231_0,0.12201633165829145,0.21796848635879865,0.1773149451168027,0.10209394453876627,0.12559629276270956,0.12414511821793786,0.15477293790546803,0.22713453255637192,0.2530573248407643,0.24552529182879376,0.266589006816809,0.27507198431660845,0.4877555638335257,0.010697674,0,0.38556002711400317,0.3817974305106658,0.6870718880557249,0.7674045191864599,0.01943718897426251,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000232_0,0.1622173366834171,0.2513096072476183,0.22276949057134815,0.16228070175438597,0.16927899686520376,0.17612193056731584,0.1912882298424467,0.23853559665568785,0.2419108280254777,0.23800259403372243,0.26339632410044006,0.2834650493169148,0.5263584104087135,0.013023255,0,0.4254996512297941,0.43114413550655156,0.594758238310168,0.10627768279047811,0.23295499828071828,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000233_0,0.14965452261306533,0.357407263193417,0.35343371798480155,0.14714204867006225,0.18563445549952295,0.21181528040122452,0.2327669652970858,0.2618444388142893,0.2755414012738854,0.3027237354085603,0.28831219259642765,0.2767873552655762,0.5937188826334718,0.013023255,0,0.3619179797203611,0.46203307670373533,0.6088245088245088,0.07716323455986984,0.11704004254791327,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000234_0,0.14656616415410387,0.37721620849881893,0.3852847359039309,0.14700056593095642,0.1959929126345918,0.2904318374259102,0.2459375965400062,0.261432733721814,0.28535031847133757,0.34299610894941635,0.2863706963499871,0.29927096734668873,0.6241863014037169,0.01255814,0,0.3621364161868802,0.44144353063370845,0.560459852006836,0.5801408803758635,0.09804638604664703,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000235_0,0.14777010050251257,0.3659112737844924,0.35347593582887704,0.18628560648934164,0.23415564944800327,0.26965413925617143,0.25721346926166205,0.3005447175069673,0.32666666666666666,0.3781236489407696,0.33561998446803004,0.30272213032734996,0.5451276435218374,0.01255814,0,0.41359939174470645,0.40461312155587925,0.6040605556518902,0.1640217783700293,0.15478546385557718,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000236_0,0.17014761306532664,0.5237754068997742,0.5311942959001782,0.17350499905678174,0.23279269456181,0.35172279033413667,0.38291628050664195,0.4046427666582214,0.411932059447983,0.42075226977950714,0.4088791095003883,0.3699687557434295,0.6551002230704582,0.017674418,0,0.32630330237714444,0.47626038181787916,0.5637525327969474,0.18765764309064736,0.0417638964466797,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000237_0,0.17014761306532664,0.5734496274952625,0.5978046721080776,0.17091114883984154,0.22284312389259917,0.35693349833908683,0.39901143033673153,0.41829237395490243,0.429171974522293,0.4019455252918288,0.4167745275692467,0.3699687557434295,0.6945050893699755,0.018139536,0,0.2967696121128778,0.514798028220847,0.5482385400179544,0.5379597545457258,0.07246498566343479,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238_0,0.17014761306532664,0.5978817849077175,0.6085702223473122,0.18845500848896435,0.24369633365135615,0.363186347945027,0.3825764596848934,0.41398530529516087,0.41847133757961785,0.4176394293125811,0.41062645612218485,0.3699687557434295,0.685165797792079,0.020930232,0,0.3071847614187228,0.5156843590578529,0.5536208132746082,0.6701099459518571,0.27054057450468894,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000239_0,0.11549937185929648,0.46640708148378895,0.3956515620602308,0.22255234861346915,0.2875834809867793,0.34091057122386503,0.35236329935125116,0.36717760324296933,0.3893630573248408,0.41867704280155643,0.40596686513072744,0.35336641548734915,0.5922779654003958,0.016744185,1,0.40476055139701905,0.4445993550515639,0.5704734957087395,0.48948361014218345,0.0418968891956684,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023a_0,0.14407977386934673,0.48523739064974175,0.3967070081621165,0.22156196943972836,0.2864931170778247,0.3498990425324041,0.3655854185974668,0.39669369141119837,0.42242038216560507,0.4433203631647211,0.44279057727155063,0.409728603810574,0.5906821551862849,0.016744185,1,0.39396404389087963,0.43942959942107784,0.578420923768237,0.8459357153874489,0.015328920676236733,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023b_0,0.14423680904522612,0.42503439503673135,0.3433717984801576,0.19736842105263158,0.27531688701103996,0.29948544258451115,0.3230769230769231,0.3260070939954396,0.33872611464968155,0.33138780804150453,0.33963241004400724,0.3138516204129143,0.6286208624002076,0.038139533,1,0.417059500364614,0.48527273784601066,0.5437228613990047,0.6615961462612947,0.1742663716148723,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023c_0,0.13238065326633167,0.39385302286945467,0.3181818181818182,0.18251273344651953,0.2486029712416519,0.27069628085716146,0.2856966326845845,0.28933367114263997,0.3043312101910828,0.295201037613489,0.3022262490292519,0.28867242541199534,0.635295065697123,0.038139533,1,0.410304066200915,0.4966989476755849,0.5399708238477187,0.6552007900622743,0.1742663716148723,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023d_0,0.13991834170854273,0.4083638345923215,0.364128905150577,0.2290605546123373,0.28662941256644403,0.3066501660913177,0.31362372567191843,0.31276919179123386,0.32496815286624203,0.3133592736705577,0.32377685736474243,0.318201311033511,0.6145403312185366,0.034883723,1,0.43760635128396747,0.48991594077982226,0.5231967194231345,0.3175663448060284,0.2613147365164997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023e_0,0.14117462311557788,0.41234587129766637,0.35568533633549115,0.20656479909451048,0.2935804824860297,0.31980720380381683,0.3120172999691072,0.31226247783126426,0.3253503184713376,0.3398184176394293,0.325718353611183,0.2995160203393984,0.6198504286199525,0.034883723,1,0.441329025308554,0.46949391715304384,0.5332755914036702,0.7110973750865189,0.2613147365164997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023f_0,0.6440640703517587,0.9101679516133219,0.8968946430246739,0.6268628560648934,0.6926536731634183,0.7480405566773052,0.7815261044176707,0.7828308419896968,0.7937898089171974,0.7793774319066148,0.8089244110794719,0.818722048643019,0.5677084006060261,0.16186047,1,0.4600507492063619,0.4570450480661748,0.5282037982440775,0.3764547273466463,0.20003848110957437,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000240_0,0.4886934673366834,0.8614836158485406,0.848226850548832,0.6948688926617619,0.7349052746354096,0.7944592804880697,0.7852950262588817,0.7724854319736508,0.7802123142250531,0.8119001297016861,0.7929717835878851,0.7041842798505177,0.5388951991151028,0.15767442,1,0.49020910478399954,0.4294811925730559,0.5232155185425899,0.5106582412804436,0.3058328179012485,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000241_0,0.4004396984924623,0.8227881179208958,0.8223191669012102,0.5382003395585738,0.623688155922039,0.6820035172279033,0.674039748738544,0.679566759564226,0.6791082802547771,0.7198443579766537,0.7144382604193632,0.6065674202046193,0.5732063641760505,0.15767442,1,0.4588969103748208,0.45099266970429985,0.5315488561357978,0.2831787754041023,0.2580602367029164,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000242_0,0.39902638190954776,0.7956337772239961,0.774931982362323,0.42098189020939447,0.49711507882422423,0.5778675177489742,0.6032334466069407,0.611740984714129,0.6236305732484076,0.6273299981471188,0.6458387263784623,0.5858093896138374,0.6100944768373662,0.16093023,1,0.4089502212309235,0.4808864984893505,0.5388030139913546,0.41750948767267104,0.37131127847374235,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000243_0,0.3906511725293132,0.8053526464709394,0.7708040153860587,0.4578381437464629,0.5346872018536186,0.6278382075164464,0.5622489959839357,0.5675196351659488,0.5819108280254777,0.6754863813229572,0.6148071447061869,0.5800404337437971,0.5955696976557309,0.14372092,1,0.4244391781892788,0.4631555456371345,0.5364885224472763,0.01791644149609095,0.7937457452001947,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000244_0,0.3650544388609715,0.813890403135789,0.7981987053194484,0.4156409168081494,0.5150606514924356,0.6252198267439588,0.573197405004634,0.5890972046279874,0.6065477707006369,0.6944876783398184,0.641599792907067,0.5930895056055872,0.6048287121045802,0.11906977,1,0.4122157904126108,0.4581986357600281,0.5447136082353731,0.9981296745353748,0.5173039622755817,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000245_0,0.4004920435510888,0.7534961797713919,0.7518998029833943,0.4780230145255612,0.5465449093635001,0.6061356086758288,0.6168468746782001,0.6115720800608057,0.6234607218683651,0.6256322957198444,0.634739839502977,0.5521043925748943,0.5858173477641178,0.1460465,1,0.4472533668107504,0.4661529004709325,0.5257827131912051,0.05009175339525118,0.16578661396357822,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000246_0,0.42336683417085424,0.7736650831970511,0.7763157894736842,0.49434069043576684,0.5498160010903639,0.5929785709633296,0.6468952734012975,0.6418799087914872,0.6446815286624203,0.6215304798962387,0.6607882474760549,0.5949580346749984,0.5835267357645252,0.14372092,1,0.4419633390751084,0.47557333640210886,0.5297493602288122,0.032721026620591065,0.0988080323832608,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000247_0,0.4415829145728643,0.7183552682812865,0.7094005066141289,0.4289756649688738,0.4792149379855527,0.5387872077118478,0.5640407784986098,0.5620091208512794,0.5754140127388535,0.5609597924773022,0.5880144965053068,0.5585064020094346,0.5984066881279929,0.14465116,1,0.42552051744323427,0.4837886058816291,0.5280206142988321,0.48134327380755904,0.18563052871783134,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000248_0,0.3927449748743719,0.6428990473223788,0.6419223191669012,0.41751556310130167,0.46558538912362,0.5318830196052888,0.5631139944392957,0.5472510767671649,0.5628025477707006,0.5442282749675745,0.5766243851928553,0.48152913067450837,0.5825660376918517,0.14186047,1,0.4466144749119608,0.4608455599887668,0.5235329955706812,0.13291428144650097,0.1383486035936691,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000249_0,0.3401381909547739,0.7295589647742907,0.6946242611877287,0.4417091114883984,0.5359138612511926,0.5985366595019432,0.6042632066728453,0.6022295414238662,0.620891719745223,0.6332036316472114,0.6193049443437743,0.5728726337070391,0.586339593101789,0.10837209,1,0.45051068251752324,0.45346120998084155,0.5321433403037342,0.7304218301768525,0.4963602130925993,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024a_0,0.27638190954773867,0.7234171793474028,0.687799043062201,0.421335597057159,0.5386397710235791,0.6226796065915456,0.6197096076614149,0.6195844945528249,0.6410191082802548,0.6858625162127108,0.641211493657779,0.5516755498376524,0.5786145804954718,0.107906975,1,0.4540384950143429,0.42800047282272935,0.5425436700764472,0.18841746480665722,0.45663401635035616,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024b_0,0.27638190954773867,0.6718869246943384,0.6132141851956093,0.3044708545557442,0.3903502794057517,0.4507262424281899,0.4697559468643806,0.5215353432987079,0.5608492569002124,0.545006485084306,0.5698291483303132,0.5516755498376524,0.6121073616115793,0.11302326,1,0.39049137279971907,0.4730189759920149,0.5665005837284616,0.6594413471839076,0.48286323817502425,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024c_0,0.18746074120603015,0.5087921501440699,0.46798480157613287,0.18784191661950572,0.2450592885375494,0.28671920797238326,0.3759036144578313,0.3861054809560004,0.39012738853503187,0.32814526588845655,0.39412373802743983,0.386142253262268,0.6757128318054383,0.13674419,1,0.34478642098928763,0.5382777370134145,0.5524004636243064,0.14162316127451402,0.2882389349098727,"{""type"":""MultiPoint"",""coordinates"":[]}"
